Rodolfo Cota,GK,9,7.266912,Mexico,ok,380000.0,-10000.0,"[None, None, None, None, None]",0,0,7.08,132
Matarrita,DEF,9,6.434892,Costa Rica,ok,300000.0,-10000.0,"[None, 0, None, None, None]",0,0,6.66,-169
Sultan Al-Ghannam,DEF,9,6.698368,Saudi Arabia,ok,400000.0,0.0,"[2, 2, None, None, None]",0,0,6.88,-132
Strahinja Erakovic,DEF,9,6.74696,Serbia,ok,400000.0,-10000.0,"[None, None, None, None, None]",0,0,6.8,-39
Sadegh Moharrami,DEF,9,6.888622,Iran,ok,420000.0,-10000.0,"[None, -2, None, None, None]",0,0,6.89,-1
Oum Gouet,MID,9,5.8954320000000004,Cameroon,ok,480000.0,10000.0,"[0, 2, None, None, None]",0,0,6.66,-574
Saeid Ezatolahi,MID,9,6.54869,Iran,ok,420000.0,40000.0,"[6, -2, None, None, None]",0,0,6.55,-1
Salis Abdul Samed,MID,9,6.363908,Ghana,ok,600000.0,20000.0,"[2, 2, None, None, None]",0,0,6.74,-279
Sam Adekugbe,DEF,9,6.628398,Canada,ok,490000.0,-10000.0,"[2, 2, None, None, None]",0,0,6.79,-119
Saman Ghoddos,MID,9,6.69866,Iran,ok,330000.0,0.0,"[None, None, None, None, None]",0,0,6.7,-1
Sang-ho Na,ATT,9,6.494280000000001,South Korea,ok,430000.0,0.0,"[2, 6, None, None, None]",0,0,6.9,-294
Sean Johnson,GK,9,6.911382,US,ok,390000.0,-10000.0,"[None, None, None, None, None]",0,0,6.91,1
Sebastián Sosa,GK,9,7.1794400000000005,Uruguay,ok,270000.0,0.0,"[None, 'discarded', None, None, None]",0,0,6.8,279
Seny Dieng,GK,9,6.66672,Senegal,ok,330000.0,0.0,"[None, None, None, None, None]",0,0,6.88,-155
Seung-ho Paik,MID,9,6.795464,South Korea,ok,340000.0,-10000.0,"[None, None, None, None, None]",0,0,7.22,-294
Shaq Moore,DEF,9,6.9013800000000005,US,ok,380000.0,-10000.0,"[0, None, None, None, None]",0,0,6.9,1
Shogo Taniguchi,DEF,9,6.715648,Japan,ok,360000.0,-10000.0,"[None, None, None, None, None]",0,0,7.09,-264
Tae-hwan Kim,DEF,9,6.541340000000001,South Korea,ok,380000.0,-10000.0,"[None, None, None, None, None]",0,0,6.95,-294
Takuma Asano,ATT,9,6.374656000000001,Japan,ok,1080000.0,40000.0,"[2, 9, None, None, None]",0,0,6.73,-264
Tim Ream,DEF,9,6.8813759999999995,US,ok,650000.0,40000.0,"[2, -2, None, None, None]",0,0,6.88,1
Wayne Hennessey,GK,9,6.698008000000001,Wales,sanctioned,1060000.0,-40000.0,"[-4, 6, None, None, None]",0,0,6.98,-202
Woo-Young Jung,MID,9,5.6472,South Korea,ok,450000.0,20000.0,"[2, 2, None, None, None]",0,0,6.0,-294
Xavi Simons,DEF,9,7.810998,Netherlands,ok,1050000.0,-30000.0,"[None, None, None, None, None]",0,0,7.17,447
Yahya Jabrane,MID,9,7.3406460000000004,Morocco,ok,320000.0,-10000.0,"[None, None, None, None, None]",0,0,7.17,119
Yassine Meriah,DEF,9,5.5776,Tunisia,ok,730000.0,30000.0,"[2, 6, None, None, None]",0,0,6.0,-352
Youstin Salas,MID,9,5.7972,Costa Rica,ok,280000.0,0.0,"[0, None, None, None, None]",0,0,6.0,-169
Zeno Debast,DEF,9,6.894133999999999,Belgium,ok,440000.0,-20000.0,"[None, None, None, None, None]",0,0,6.89,3
Anthony Contreras,ATT,8,5.7972,Costa Rica,ok,230000.0,0.0,"[2, -2, None, None, None]",0,0,6.0,-169
Abdelkarim Hassan,DEF,8,5.4636,Qatar,ok,270000.0,0.0,"[6, -2, None, None, None]",0,0,6.0,-447
Abderrazak Hamdallah,ATT,8,7.279218000000001,Morocco,ok,260000.0,20000.0,"[2, 2, None, None, None]",0,0,7.11,119
Abdullah Otayf,MID,8,5.8416,Saudi Arabia,ok,270000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-132
Alejandro Balde,DEF,8,7.253792,Spain,ok,2750000.0,160000.0,"[0, 6, None, None, None]",0,0,6.89,264
Ali Al-Bulaihi,DEF,8,6.698368,Saudi Arabia,ok,600000.0,70000.0,"[6, 10, None, None, None]",0,0,6.88,-132
Ali Maaloul,DEF,8,6.795375999999999,Tunisia,ok,210000.0,0.0,"[None, None, None, None, None]",0,0,7.31,-352
Alireza Beiranvand,GK,8,5.9988,Iran,doubt,260000.0,0.0,"['doubt', 0, None, None, None]",0,0,6.0,-1
Anass Zaroury,ATT,8,7.002792,Morocco,ok,280000.0,-10000.0,"[None, None, None, None, None]",0,0,6.84,119
Artur Jedrzejczyk,DEF,8,6.49791,Poland,ok,340000.0,-10000.0,"[None, None, None, None, None]",0,0,6.85,-257
Awer Mabil,ATT,8,6.459264,Australia,ok,210000.0,0.0,"[0, 0, None, None, None]",0,0,6.72,-194
Bailey Wright,DEF,8,6.651504,Australia,ok,190000.0,0.0,"[None, None, None, None, None]",0,0,6.92,-194
Bamba Dieng,ATT,8,6.50199,Senegal,ok,460000.0,60000.0,"[9, 2, None, None, None]",0,0,6.71,-155
Bassam Al-Rawi,DEF,8,5.4636,Qatar,ok,180000.0,0.0,"[None, -2, None, None, None]",0,0,6.0,-447
Bum-keun Song,GK,8,6.513104,South Korea,ok,200000.0,0.0,"[None, None, None, None, None]",0,0,6.92,-294
Goodwin,ATT,8,7.679988000000001,Australia,ok,910000.0,160000.0,"[6, 9, None, None, None]",0.2,0,7.79,-194
David Wotherspoon,MID,8,5.8572,Canada,ok,240000.0,-10000.0,"[None, None, None, None, None]",0,0,6.0,-119
Douglas López,MID,8,5.7972,Costa Rica,ok,200000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-169
Kawashima,GK,8,5.6832,Japan,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-264
El Khannouss,MID,8,7.043744,Morocco,ok,260000.0,-10000.0,"[None, None, None, None, None]",0,0,6.88,119
Facundo Pellistri,ATT,8,6.957722,Uruguay,ok,480000.0,10000.0,"[2, 2, None, None, None]",0,0,6.59,279
Formose Mendy,DEF,8,7.06401,Senegal,ok,200000.0,0.0,"[None, None, None, None, None]",0,0,7.29,-155
Gue-sung Cho,ATT,8,6.842524,South Korea,ok,210000.0,40000.0,"[16, 2, None, None, None]",0,0,7.27,-294
Harry Scouttar,DEF,8,6.247800000000001,Australia,ok,430000.0,60000.0,"[10, 2, None, None, None]",0,0,6.50,-194
Hasan Al-Haydos,ATT,8,6.19208,Qatar,ok,240000.0,0.0,"[2, -2, None, None, None]",0.7,0.1,6.0,-447
Hyun-Woo Cho,GK,8,6.522516,South Korea,ok,310000.0,-10000.0,"[None, None, None, None, None]",0,0,6.93,-294
Issam Jebali,ATT,8,6.535088,Tunisia,ok,270000.0,0.0,"[2, 6, None, None, None]",0,0,7.03,-352
Jamie Maclaren,ATT,8,7.4493,Australia,ok,180000.0,0.0,"[6, None, None, None, None]",0.7,0,7.05,-194
Krystian Bielik,MID,8,6.54534,Poland,ok,590000.0,100000.0,"[6, 2, None, None, None]",0,0,6.9,-257
Liam Millar,ATT,8,6.647921999999999,Canada,ok,210000.0,-10000.0,"[None, 2, None, None, None]",0,0,6.81,-119
Ben Romdhane,MID,8,6.69312,Tunisia,ok,230000.0,0.0,"[None, None, None, None, None]",0,0,7.2,-352
Moisés Ramírez,GK,8,7.37165,Ecuador,ok,210000.0,0.0,"[None, None, None, None, None]",0,0,7.15,155
Leckie,ATT,8,6.6995640000000005,Australia,ok,320000.0,20000.0,"[6, 2, None, None, None]",0,0,6.97,-194
Min-kyu Song,ATT,8,6.418984000000001,South Korea,ok,210000.0,-10000.0,"[None, None, None, None, None]",0,0,6.82,-294
Morteza Pouraliganji,DEF,8,5.9988,Iran,ok,250000.0,30000.0,"[6, -2, None, None, None]",0,0,6.0,-1
Nawaf Al-Abed,MID,8,6.737312,Saudi Arabia,ok,320000.0,10000.0,"[2, 2, None, None, None]",0,0,6.92,-132
Pedro Miguel,DEF,8,5.4636,Qatar,ok,240000.0,0.0,"[2, -2, None, None, None]",0,0,6.00,-447
Ramin Rezaeian,DEF,8,5.9988,Iran,ok,440000.0,70000.0,"[15, None, None, None, None]",0,0,6.0,-1
Rubin Colwill,MID,8,6.294975999999999,Wales,ok,190000.0,0.0,"[None, None, None, None, None]",0,0,6.56,-202
Sami Al-Najei,MID,8,5.8416,Saudi Arabia,ok,270000.0,20000.0,"[6, None, None, None, None]",0,0,6.0,-132
Saud Abdulhamid,DEF,8,6.7470479999999995,Saudi Arabia,ok,520000.0,90000.0,"[10, 6, None, None, None]",0,0,6.93,-132
Seung Gyu Kim,GK,8,6.644872,South Korea,ok,320000.0,20000.0,"[-2, 2, None, None, None]",0,0,7.06,-294
Wajdi Kechrida,DEF,8,6.256208,Tunisia,ok,350000.0,0.0,"[2, 0, None, None, None]",0,0,6.73,-352
Walid Cheddira,ATT,8,7.596596,Morocco,ok,190000.0,0.0,"[None, None, None, None, None]",0,0,7.42,119
Yeltsin Tejeda,MID,8,5.7972,Costa Rica,ok,330000.0,20000.0,"[6, -2, None, None, None]",0,0,6.0,-169
Abdulelah Al-Malki,MID,7,5.8416,Saudi Arabia,sanctioned,300000.0,-10000.0,"[6, 6, None, None, None]",0,0,6.00,-132
Abdulrahman Al-Obood,ATT,7,5.8416,Saudi Arabia,ok,150000.0,0.0,"[0, None, None, None, None]",0,0,6.00,-132
Anthony Hernández,ATT,7,5.7972,Costa Rica,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-169
Abdul Nurudeen,GK,7,6.1939519999999995,Ghana,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.56,-279
Abdullah Madu,DEF,7,6.649688,Saudi Arabia,ok,170000.0,0.0,"[None, None, None, None, None]",0,0,6.83,-132
Abolfazl Jalali,DEF,7,5.9988,Iran,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-1
Adam Davies,GK,7,5.7576,Wales,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-202
Ahmed Alaaeldin,ATT,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-447
Ahmed Tagnaouti,GK,7,7.064220000000001,Morocco,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.90,119
Ali Al-Hassan,MID,7,6.581536,Saudi Arabia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.76,-132
Ali Asad,MID,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Ali Karimi,MID,7,5.9988,Iran,ok,190000.0,10000.0,"[2, 2, None, None, None]",0,0,6.0,-1
Álvaro Zamora,MID,7,5.7972,Costa Rica,ok,170000.0,0.0,"[None, -2, None, None, None]",0,0,6.0,-169
Andrew Redmayne,GK,7,6.516936,Australia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.78,-194
Ardon Jashari,MID,7,6.95382,Switzerland,ok,190000.0,0.0,"[None, None, None, None, None]",0,0,6.9,39
Assim Madibo,MID,7,5.4636,Qatar,ok,150000.0,0.0,"[2, None, None, None, None]",0,0,6.0,-447
Aymen Dahmen,GK,7,5.5776,Tunisia,ok,560000.0,30000.0,"[2, 6, None, None, None]",0,0,6.0,-352
Aymen Balbouli,GK,7,6.0424,Tunisia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.50,-352
Brandon Aguilera,MID,7,5.7972,Costa Rica,ok,150000.0,0.0,"[2, -2, None, None, None]",0,0,6.0,-169
Badr Benoun,DEF,7,6.1428,Morocco,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,119
Bechir Ben Said,GK,7,5.5776,Tunisia,doubt,150000.0,0.0,"['doubt', 'injured', None, None, None]",0,0,6.0,-352
Bilel Ifa,DEF,7,6.302688,Tunisia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.78,-352
Carlos Martínez,DEF,7,5.7972,Costa Rica,ok,160000.0,0.0,"[None, -2, None, None, None]",0,0,6.0,-169
Chris Gunter,DEF,7,6.400532,Wales,ok,180000.0,0.0,"[None, None, None, None, None]",0,0,6.67,-202
Djorkaeff Reasco,ATT,7,6.794289999999999,Ecuador,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.59,155
Daniel Afriyie,ATT,7,5.6652000000000005,Ghana,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-279
Vukovic,GK,7,5.767200000000001,Australia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-194
Devis Epassy,GK,7,5.3111999999999995,Cameroon,ok,150000.0,0.0,"[2, None, None, None, None]",0,0,6.0,-574
Esteban Alvarado,GK,7,5.7972,Costa Rica,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-169
Ethan Horvath,GK,7,6.971393999999999,US,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.97,1
Firas Al-Buraikan,ATT,7,6.766520000000001,Saudi Arabia,ok,410000.0,70000.0,"[6, 6, None, None, None]",0,0,6.95,-132
Fran Karacic,DEF,7,6.6034440000000005,Australia,ok,180000.0,10000.0,"[2, None, None, None, None]",0,0,6.87,-194
Garang Kuol,ATT,7,6.68034,Australia,ok,150000.0,0.0,"[None, 2, None, None, None]",0,0,6.95,-194
Hernán Galíndez,GK,7,7.1757599999999995,Ecuador,ok,700000.0,90000.0,"[2, 2, None, None, None]",0,0,6.96,155
Hossein Hosseini,GK,7,5.9988,Iran,ok,210000.0,20000.0,"[6, -2, None, None, None]",0,0,6.0,-1
Haitham Asiri,ATT,7,6.708104,Saudi Arabia,ok,150000.0,0.0,"[None, 0, None, None, None]",0,0,6.89,-132
Hannibal Mejbri,MID,7,6.153952,Tunisia,ok,230000.0,0.0,"[None, 2, None, None, None]",0,0,6.62,-352
Hassan Tambakti,DEF,7,6.91256,Saudi Arabia,ok,420000.0,0.0,"[None, 10, None, None, None]",0,0,7.10,-132
Homam Ahmed,DEF,7,5.4636,Qatar,ok,150000.0,0.0,"[2, -2, None, None, None]",0,0,6.0,-447
Hossein Kanaani,DEF,7,5.9988,Iran,ok,180000.0,0.0,"[None, -2, None, None, None]",0,0,6.0,-1
Ismaeel Mohammed,ATT,7,5.4636,Qatar,ok,150000.0,0.0,"[6, None, None, None, None]",0,0,6.00,-447
Ibrahim Danlad,GK,7,5.6652000000000005,Ghana,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-279
Issahaku Fatawu,ATT,7,5.6652000000000005,Ghana,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-279
Jewison Bennette,ATT,7,6.52185,Costa Rica,ok,150000.0,0.0,"[2, -2, None, None, None]",0,0,6.75,-169
Jeremy Sarmiento,MID,7,6.73243,Ecuador,ok,350000.0,20000.0,"[0, 2, None, None, None]",0,0,6.53,155
James Pantemis,GK,7,6.647921999999999,Canada,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.81,-119
Jason Cummings,ATT,7,6.786072,Australia,ok,160000.0,0.0,"[None, 2, None, None, None]",0,0,7.06,-194
Jassim Jabir,MID,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Jerome Mbekeli,ATT,7,5.3111999999999995,Cameroon,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-574
Joel King,DEF,7,6.526548,Australia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.79,-194
Jong-gyu Yoon,DEF,7,5.6472,South Korea,ok,180000.0,0.0,"[None, 'doubt', None, None, None]",0,0,6.00,-294
Khalid Mazeed,ATT,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Kevin Rodríguez,ATT,7,6.701499999999999,Ecuador,ok,150000.0,0.0,"[0, 0, None, None, None]",0,0,6.50,155
Kye Rowles,DEF,7,6.747624,Australia,ok,370000.0,30000.0,"[2, 2, None, None, None]",0,0,7.02,-194
Kyung-Won Kwon,DEF,7,6.6542840000000005,South Korea,ok,190000.0,0.0,"[2, None, None, None, None]",0,0,7.07,-294
Liam Fraser,MID,7,5.8572,Canada,ok,160000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-119
Mohammed Al-Rubaie,GK,7,5.8416,Saudi Arabia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-132
Mohammed Muntari,ATT,7,5.4636,Qatar,ok,180000.0,10000.0,"[9, -2, None, None, None]",0,0,6.0,-447
Marco Tilio,ATT,7,6.843744,Australia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,7.12,-194
Mark Harris,ATT,7,6.323764,Wales,ok,160000.0,0.0,"[None, None, None, None, None]",0,0,6.59,-202
Matt Smith,MID,7,6.784372,Wales,ok,170000.0,0.0,"[None, None, None, None, None]",0,0,7.07,-202
Mehdi Torabi,ATT,7,5.9988,Iran,ok,150000.0,0.0,"[6, -2, None, None, None]",0,0,6.0,-1
Meshaal Barsham,GK,7,5.4636,Qatar,ok,150000.0,0.0,"[-2, None, None, None, None]",0,0,6.00,-447
Mitchell Duke,ATT,7,5.767200000000001,Australia,ok,290000.0,60000.0,"[13, 2, None, None, None]",0,0,6.0,-194
Mohamed Kanno,MID,7,6.717840000000001,Saudi Arabia,ok,830000.0,170000.0,"[10, 10, None, None, None]",0,0,6.9,-132
Mohammed Al-Owais,GK,7,6.639952,Saudi Arabia,ok,570000.0,60000.0,"[6, 6, None, None, None]",0,0,6.82,-132
Mohammed Waad,MID,7,5.4636,Qatar,ok,150000.0,0.0,"[2, -2, None, None, None]",0,0,6.00,-447
Mouez Hassen,GK,7,5.5776,Tunisia,ok,160000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-352
Moussa N'Diaye,DEF,7,5.814,Senegal,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-155
Musaab Khidir,DEF,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Mustafa Mashaal,MID,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Nasser Al-Dawsari,DEF,7,6.698368,Saudi Arabia,ok,150000.0,0.0,"[0, None, None, None, None]",0,0,6.88,-132
Naif Al-Hadhrami,ATT,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-447
Nader Ghandri,DEF,7,5.5776,Tunisia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-352
Nawaf Al-Aqidi,GK,7,6.3284,Saudi Arabia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.50,-132
Patrick Sequeira,GK,7,5.7972,Costa Rica,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-169
Payam Niazmand,GK,7,5.9988,Iran,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-1
Riad Sharahili,MID,7,6.5231200000000005,Saudi Arabia,ok,150000.0,0.0,"['doubt', 'doubt', None, None, None]",0,0,6.70,-132
Roan Wilson,MID,7,5.7972,Costa Rica,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.00,-169
Roozbeh Cheshmi,DEF,7,5.9988,Iran,ok,270000.0,40000.0,"[11, -2, None, None, None]",0,0,6.0,-1
Seifeddine Jaziri,ATT,7,6.209727999999999,Tunisia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.68,-352
Shoja Khalilzadeh,DEF,7,5.9988,Iran,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-1
Ngapandouetnbu,GK,7,5.3111999999999995,Cameroon,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-574
Saad Al-Sheeb,GK,7,5.4636,Qatar,ok,150000.0,0.0,"[None, -2, None, None, None]",0,0,6.00,-447
Saleh Al-Shehri,ATT,7,6.464704,Saudi Arabia,ok,840000.0,120000.0,"[6, 13, None, None, None]",0,0,6.64,-132
Salem Al Hajri,DEF,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-447
Shuichi Gonda,GK,7,6.6304,Japan,ok,740000.0,50000.0,"[-2, 10, None, None, None]",0,0,7.0,-264
Shuto Machino,ATT,7,6.734592000000001,Japan,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,7.11,-264
Souaibou Marou,ATT,7,5.3111999999999995,Cameroon,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-574
Taha Khenissi,ATT,7,5.5776,Tunisia,ok,150000.0,0.0,"[2, 2, None, None, None]",0,0,6.00,-352
Tarek Salman,DEF,7,5.4636,Qatar,ok,150000.0,0.0,"[2, None, None, None, None]",0,0,6.0,-447
Thomas Deng,DEF,7,5.767200000000001,Australia,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-194
Yahia Attiat-Allah,DEF,7,7.125648,Morocco,ok,270000.0,40000.0,"[2, 2, None, None, None]",0,0,6.96,119
Yousef Hassan,GK,7,5.4636,Qatar,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,6.0,-447
Msakni,ATT,7,5.5776,Tunisia,ok,520000.0,50000.0,"[6, 6, None, None, None]",0,0,6.0,-352
Yu-min Cho,DEF,7,6.748404,South Korea,ok,150000.0,0.0,"[None, None, None, None, None]",0,0,7.17,-294
Yuki Soma,ATT,7,6.639872,Japan,ok,160000.0,0.0,"[2, None, None, None, None]",0,0,7.01,-264
